,depth_ask_price_1,depth_ask_price_10,depth_ask_price_11,depth_ask_price_12,depth_ask_price_13,depth_ask_price_14,depth_ask_price_15,depth_ask_price_16,depth_ask_price_17,depth_ask_price_18,depth_ask_price_19,depth_ask_price_2,depth_ask_price_20,depth_ask_price_3,depth_ask_price_4,depth_ask_price_5,depth_ask_price_6,depth_ask_price_7,depth_ask_price_8,depth_ask_price_9,depth_ask_quantity_1,depth_ask_quantity_10,depth_ask_quantity_11,depth_ask_quantity_12,depth_ask_quantity_13,depth_ask_quantity_14,depth_ask_quantity_15,depth_ask_quantity_16,depth_ask_quantity_17,depth_ask_quantity_18,depth_ask_quantity_19,depth_ask_quantity_2,depth_ask_quantity_20,depth_ask_quantity_3,depth_ask_quantity_4,depth_ask_quantity_5,depth_ask_quantity_6,depth_ask_quantity_7,depth_ask_quantity_8,depth_ask_quantity_9,depth_bid_price_1,depth_bid_price_10,depth_bid_price_11,depth_bid_price_12,depth_bid_price_13,depth_bid_price_14,depth_bid_price_15,depth_bid_price_16,depth_bid_price_17,depth_bid_price_18,depth_bid_price_19,depth_bid_price_2,depth_bid_price_20,depth_bid_price_3,depth_bid_price_4,depth_bid_price_5,depth_bid_price_6,depth_bid_price_7,depth_bid_price_8,depth_bid_price_9,depth_bid_quantity_1,depth_bid_quantity_10,depth_bid_quantity_11,depth_bid_quantity_12,depth_bid_quantity_13,depth_bid_quantity_14,depth_bid_quantity_15,depth_bid_quantity_16,depth_bid_quantity_17,depth_bid_quantity_18,depth_bid_quantity_19,depth_bid_quantity_2,depth_bid_quantity_20,depth_bid_quantity_3,depth_bid_quantity_4,depth_bid_quantity_5,depth_bid_quantity_6,depth_bid_quantity_7,depth_bid_quantity_8,depth_bid_quantity_9,kline_base_volume,kline_close_price,kline_high_price,kline_low_price,kline_open_price,kline_quote_volume,kline_taker_base_volume,kline_taker_quote_volume,kline_time_since_update,kline_trade_number,kline_update_time
2020-04-02 16:17:27.102377,6633.79,6634.79,6634.8,6635.02,6635.03,6635.2,6635.21,6635.24,6635.3,6635.45,6635.46,6633.98,6635.48,6634.18,6634.19,6634.2,6634.21,6634.26,6634.47,6634.48,0.003954,0.300241,0.300202,0.200001,0.2,0.66301,0.2,0.408,0.055,1.00004,0.008878,0.0425,1.41,0.445857,0.6,0.249988,0.24996,0.19585,0.05525,0.05523,6633.22,6631.9,6631.74,6631.73,6631.21,6631.19,6631.18,6631.04,6630.94,6630.93,6630.56,6633.17,6630.0,6633.11,6632.7,6632.56,6632.55,6632.54,6632.44,6632.34,0.00474,0.300202,0.250041,0.25,0.2,0.022615,0.15004,0.093331,0.149,1.25,0.199449,4.0,0.03,0.176575,1.262767,0.014761,0.027966,0.010421,0.010421,0.010421,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,27101.132568359375,744.0,1585833419999.0
2020-04-02 16:17:28.310540,6633.89,6635.21,6635.24,6635.43,6635.44,6635.46,6635.48,6635.54,6635.73,6635.74,6635.92,6633.92,6635.95,6634.16,6634.21,6634.39,6634.48,6634.98,6635.03,6635.14,0.0425,0.2,0.408,1.000014,0.22617,0.008878,1.41,0.150766,0.288042,0.288,0.391416,0.00468,0.061373,0.211089,0.24996,0.05529,0.05523,0.200066,0.2,0.908255,6633.2,6631.63,6631.19,6630.66,6630.56,6630.02,6630.01,6629.82,6629.58,6629.56,6629.21,6633.19,6629.03,6633.0,6632.73,6632.7,6632.56,6632.55,6632.0,6631.73,0.086687,0.0204,0.022615,0.2,0.199449,0.2,0.15004,0.294,0.226176,0.150776,0.126,0.003679,0.078478,4.0,0.093331,1.21684,0.014761,0.027966,0.03,0.25,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,28309.01806640625,744.0,1585833419999.0
2020-04-02 16:17:29.480575,6633.54,6635.48,6635.54,6635.62,6635.92,6635.99,6636.0,6636.12,6636.14,6636.17,6636.28,6633.89,6636.29,6634.39,6634.48,6634.94,6635.03,6635.18,6635.21,6635.39,0.015,1.41,0.150771,0.1,0.330011,0.3,0.03,0.102951,0.055,0.1,0.499972,0.0425,0.24996,0.004882,0.05523,0.13601,0.2,0.200008,0.2,0.784009,6633.53,6631.19,6630.67,6630.66,6630.56,6630.02,6630.01,6629.82,6629.59,6629.21,6629.09,6633.23,6629.08,6633.2,6633.0,6632.73,6632.7,6632.55,6632.0,6631.63,6.148536,0.022615,1.151078,0.2,0.350211,0.2,0.15004,0.294,0.09998,0.126,0.053928,0.093331,0.150774,0.003553,4.0,0.25,1.21684,0.027966,0.03,0.0204,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,29479.365966796875,744.0,1585833419999.0
2020-04-02 16:17:30.616729,6633.54,6635.62,6635.82,6635.83,6635.98,6635.99,6636.0,6636.12,6636.14,6636.17,6636.28,6633.89,6636.29,6634.42,6635.02,6635.03,6635.2,6635.21,6635.53,6635.54,0.015,0.1,0.300217,0.300202,0.330016,0.3,0.03,0.102951,0.055,0.1,0.449984,0.0425,0.24996,0.004291,0.200029,0.2,0.200021,0.2,0.250784,0.150771,6633.53,6632.0,6631.63,6631.19,6630.66,6630.56,6630.03,6630.02,6629.83,6629.82,6629.79,6633.31,6629.59,6633.24,6633.2,6633.0,6632.74,6632.55,6632.25,6632.23,3.956029,0.03,0.0204,0.022615,0.2,0.199449,0.040175,0.2,0.078395,0.294,0.150756,0.093331,0.09998,0.354043,0.003553,4.0,1.25,0.027966,0.300202,0.25,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,30615.971435546875,744.0,1585833419999.0
2020-04-02 16:17:31.746212,6633.89,6635.98,6635.99,6636.0,6636.12,6636.14,6636.17,6636.28,6636.29,6636.35,6636.47,6634.49,6636.5,6635.0,6635.03,6635.2,6635.21,6635.51,6635.54,6635.62,0.0425,0.330016,0.3,0.03,0.102951,0.055,0.1,0.449984,0.24996,0.300202,0.35053,0.003027,0.199742,0.200041,0.2,0.200021,0.2,0.150801,0.150771,0.1,6633.56,6632.47,6632.23,6632.0,6631.63,6631.19,6630.66,6630.56,6630.04,6630.03,6630.02,6633.55,6629.87,6633.54,6633.53,6633.36,6633.24,6633.0,6632.9,6632.55,0.111873,0.300202,0.25,0.03,0.0204,0.022615,0.2,0.199449,0.226157,0.040175,0.2,0.003497,0.25,0.00596,5.172869,0.093331,0.15004,4.0,1.25,0.027966,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,31744.899169921875,744.0,1585833419999.0
2020-04-02 16:17:32.883048,6633.88,6635.62,6635.87,6635.88,6635.9,6635.99,6636.0,6636.12,6636.14,6636.17,6636.28,6633.89,6636.29,6634.03,6634.81,6635.0,6635.03,6635.2,6635.21,6635.61,0.1,0.1,1.00005,2.458379,0.499955,0.3,0.03,0.102951,0.055,0.1,0.449984,0.0425,0.24996,0.004365,0.001655,0.151047,0.2,0.200021,0.2,0.100046,6633.53,6632.23,6631.19,6630.67,6630.66,6630.56,6630.02,6630.0,6629.87,6629.83,6629.82,6633.43,6629.79,6633.01,6633.0,6632.7,6632.62,6632.55,6632.48,6632.47,5.172869,0.25,0.022615,0.15004,0.2,0.199449,0.2,0.03,0.25,0.078395,0.294,0.004658,0.150756,0.108964,4.0,0.147423,1.25,0.027966,0.014761,0.300202,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,32880.861328125,744.0,1585833419999.0
2020-04-02 16:17:34.019582,6633.88,6635.97,6635.99,6636.0,6636.13,6636.14,6636.17,6636.28,6636.29,6636.45,6636.5,6633.89,6636.51,6634.54,6634.81,6635.03,6635.21,6635.51,6635.54,6635.96,0.039113,0.226149,0.3,0.03,0.155065,0.055,0.1,0.449984,0.24996,0.650767,0.199742,0.0425,0.300202,0.004538,0.001655,0.2,0.2,0.121064,0.150769,0.556207,6633.87,6632.0,6631.19,6630.66,6630.56,6630.43,6630.03,6630.02,6630.0,6629.87,6629.83,6633.54,6629.82,6633.53,6632.79,6632.71,6632.7,6632.55,6632.47,6632.23,5.21684,0.03,0.022615,0.2,0.199449,0.0077,0.04017,0.2,0.195702,0.25,0.078395,0.004305,0.294,3.956029,1.25,0.014761,0.147423,0.027966,0.300202,0.25,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,34018.505615234375,744.0,1585833419999.0
2020-04-02 16:17:35.276043,6633.7,6635.92,6635.97,6635.99,6636.0,6636.1,6636.16,6636.17,6636.22,6636.43,6636.5,6633.88,6636.61,6634.52,6635.03,6635.4,6635.43,6635.54,6635.65,6635.66,0.105941,0.556159,0.226149,0.3,0.03,0.349979,0.24996,0.1,0.150765,0.199762,0.199742,0.025,1.028569,0.00461,0.016411,0.191119,0.191098,0.150769,0.300217,0.300202,6633.69,6632.66,6632.56,6632.55,6632.0,6630.69,6630.68,6630.67,6630.66,6630.56,6630.43,6633.36,6630.11,6633.25,6633.24,6632.98,6632.74,6632.72,6632.71,6632.7,3.98255,0.151906,0.300202,0.027966,0.03,0.2,0.0425,0.15004,0.2,0.199449,0.0077,0.003755,0.150753,0.291886,4.150709,0.093331,0.25,0.022607,0.002036,0.147423,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,35274.4248046875,744.0,1585833419999.0
2020-04-02 16:17:36.443577,6636.61,6637.98,6637.99,6638.13,6638.16,6638.17,6638.22,6638.24,6638.81,6638.84,6638.99,6636.62,6639.0,6637.02,6637.14,6637.17,6637.22,6637.34,6637.51,6637.69,0.028561,0.250007,0.24996,0.40505,0.055,0.1,0.25,0.1,0.68042,0.180417,1.000049,0.607227,2.556309,0.150736,0.0452,0.1,0.159946,0.566364,0.311088,0.002251,6636.6,6633.73,6633.7,6633.52,6633.41,6633.38,6632.7,6632.55,6632.04,6631.78,6631.36,6636.16,6630.7,6636.14,6635.78,6634.95,6634.93,6634.71,6634.62,6634.0,3.0,1.25,4.0,0.002036,0.3,0.022607,0.147423,0.027966,0.150723,0.25,0.306,5.988991,2.164035,1.0,0.151906,4.0,0.25,0.093331,0.003535,0.03,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,36442.389892578125,744.0,1585833419999.0
2020-04-02 16:17:37.578578,6636.62,6638.47,6638.52,6638.67,6638.68,6638.83,6638.84,6639.12,6639.13,6639.15,6639.29,6636.95,6639.34,6637.0,6637.14,6637.34,6637.69,6637.99,6638.23,6638.24,0.597227,0.150807,0.150719,0.500098,0.5,0.180516,0.180417,0.602153,0.226056,0.126,0.499955,0.004687,0.015,0.1,0.0452,0.566364,0.002251,0.0425,0.060089,0.1,6636.61,6634.75,6634.71,6634.45,6634.0,6633.69,6633.42,6633.41,6633.38,6633.09,6633.08,6636.6,6632.7,6636.28,6636.14,6635.89,6635.31,6635.3,6635.02,6634.95,4.754825,0.297,0.093331,1.25,0.03,0.15069,1.150575,0.3,0.022607,0.056273,0.150681,0.280368,0.147423,0.004248,0.150709,0.151906,0.2,0.300202,0.25,4.0,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,37576.91015625,744.0,1585833419999.0
2020-04-02 16:17:38.763054,6636.62,6637.69,6637.99,6638.0,6638.08,6638.23,6638.24,6638.47,6638.52,6638.83,6638.84,6636.94,6638.96,6636.95,6637.0,6637.12,6637.13,6637.14,6637.24,6637.34,0.597227,0.002251,0.330218,0.03,0.300202,0.060089,0.1,0.150807,0.150719,0.180516,0.180417,0.104708,0.500008,0.004687,0.1,0.15102,0.155691,0.0452,0.566386,0.566364,6636.61,6634.01,6634.0,6633.7,6633.61,6633.41,6633.39,6633.38,6633.16,6633.09,6632.7,6636.28,6632.57,6636.14,6635.9,6635.89,6634.95,6634.71,6634.59,6634.45,0.483021,0.2,0.03,0.49,0.150693,0.3,0.0425,0.022607,0.15656,0.056273,0.147423,0.004248,0.175687,0.150709,0.155691,0.151906,4.0,0.093331,0.25,1.25,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,38762.08203125,744.0,1585833419999.0
2020-04-02 16:17:39.867674,6636.62,6638.83,6638.84,6639.06,6639.07,6639.13,6639.15,6639.33,6639.34,6639.4,6639.55,6636.8,6639.56,6636.95,6637.0,6637.34,6637.69,6638.21,6638.24,6638.61,0.597227,0.180516,0.180417,0.852102,0.5,0.226056,0.126,0.345543,0.015,0.3305,0.301266,0.1524,0.301225,0.004687,0.1,0.566364,0.002251,0.100029,0.1,0.15074,6636.61,6634.45,6634.01,6634.0,6633.89,6633.7,6633.41,6633.39,6633.38,6633.17,6633.16,6636.28,6633.09,6636.14,6635.89,6635.41,6635.06,6634.95,6634.71,6634.59,4.020997,1.25,0.2,0.03,0.150693,0.49,0.3,0.0425,0.022607,0.2,0.15656,0.004248,0.056273,0.150709,0.151906,0.300202,0.002036,4.0,0.093331,0.25,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,39867.1962890625,744.0,1585833419999.0
2020-04-02 16:17:41.038168,6636.62,6638.84,6639.04,6639.13,6639.15,6639.33,6639.34,6639.4,6639.49,6639.5,6639.56,6636.8,6639.63,6636.95,6637.0,6637.34,6637.69,6638.23,6638.24,6638.81,0.538247,0.180417,0.226107,0.226056,0.126,0.345543,0.015,0.3305,0.226029,0.5,0.301225,0.1524,0.310969,0.004687,0.1,0.566364,0.002251,0.075048,0.1,0.580467,6636.61,6634.45,6634.01,6634.0,6633.89,6633.7,6633.41,6633.39,6633.38,6633.17,6633.16,6636.48,6633.09,6636.46,6636.28,6636.14,6635.41,6634.95,6634.71,6634.59,4.15491,1.25,0.2,0.03,0.150693,0.49,0.3,0.0425,0.022607,0.2,0.15656,0.052636,0.056273,0.151906,0.004248,0.150709,0.300202,4.0,0.093331,0.25,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,41036.229248046875,744.0,1585833419999.0
2020-04-02 16:17:42.207400,6634.02,6636.0,6636.1,6636.16,6636.23,6636.48,6636.62,6636.77,6636.8,6636.93,6637.0,6634.35,6637.3,6634.74,6634.75,6634.76,6635.56,6635.57,6635.79,6635.99,0.117623,0.03,0.105049,3.0,4.0,0.00306,0.538247,0.5,0.150749,0.25,0.1,0.003896,0.2,0.016411,0.6,0.206926,0.4,0.388,0.303,0.551657,6633.7,6632.46,6632.36,6632.35,6632.28,6632.0,6631.36,6631.35,6631.33,6630.94,6630.93,6633.52,6630.88,6632.71,6632.7,6632.59,6632.58,6632.57,6632.56,6632.55,0.558778,0.01528,1.000054,1.25,0.25,0.03,0.35081,0.2,0.15075,0.205055,0.15,0.003887,0.055,0.147466,0.147423,0.002036,0.246197,0.175687,0.342702,0.027966,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,42203.08642578125,744.0,1585833419999.0
2020-04-02 16:17:43.363922,6633.86,6635.59,6635.79,6635.98,6635.99,6636.0,6636.1,6636.16,6636.23,6636.48,6636.62,6634.02,6636.77,6634.22,6634.74,6634.75,6634.76,6635.27,6635.56,6635.57,0.015,0.15075,0.303,0.060064,0.551657,0.03,0.105049,3.0,4.0,0.00306,0.538247,0.117623,0.5,0.003873,0.016411,0.6,0.206926,0.001655,0.4,0.388,6633.7,6632.55,6632.46,6632.36,6632.35,6632.28,6632.02,6632.01,6632.0,6631.41,6631.4,6633.28,6631.35,6633.27,6632.71,6632.7,6632.59,6632.58,6632.57,6632.56,0.558778,0.027966,0.01528,1.000054,1.25,0.25,0.072562,0.0425,0.03,0.350813,0.15075,0.33678,0.2,0.003302,0.147466,0.147423,0.002036,0.246197,0.175687,0.300202,58.429161,6634.92,6642.06,6632.45,6634.69,387818.55765266,32.305937,214428.95165144,43362.531005859375,744.0,1585833419999.0
